,,,"York, Regional municipality [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Knowledge of languages","        Hungarian",,    3600,,    1685,,    1915,,   42545,,   20070,,   22480,
"Knowledge of languages","        Uralic languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Knowledge of languages","      Other languages; n.i.e.",,     200,,     100,,      95,,    3675,,    1950,,    1725,
"Citizenship","Total - Citizenship for the population in private households - 25% sample data",45, 1100950,,  537645,,  563305,,13242160,, 6472240,, 6769920,
"Citizenship","  Canadian citizens",46,  993335,,  488255,,  505080,,12223065,, 5987360,, 6235705,
"Citizenship","    Canadian citizens aged under 18",,  227510,,  116845,,  110660,, 2546075,, 1305820,, 1240255,
"Citizenship","    Canadian citizens aged 18 and over",,  765825,,  371410,,  394415,, 9676990,, 4681540,, 4995445,
"Citizenship","  Not Canadian citizens",47,  107615,,   49385,,   58230,, 1019095,,  484880,,  534215,
"Immigrant status and period of immigration","Total - Immigrant status and period of immigration for the population in private households - 25% sample data",48, 1100950,,  537645,,  563305,,13242160,, 6472240,, 6769920,
"Immigrant status and period of immigration","  Non-immigrants",49,  570710,,  287520,,  283190,, 9188815,, 4555270,, 4633545,
"Immigrant status and period of immigration","  Immigrants",50,  515225,,  243380,,  271850,, 3852145,, 1814665,, 2037480,
"Immigrant status and period of immigration","    Before 1981",,  119395,,   57695,,   61705,, 1077745,,  507500,,  570240,
"Immigrant status and period of immigration","    1981 to 1990",,   75145,,   36255,,   38890,,  513995,,  246235,,  267755,
"Immigrant status and period of immigration","    1991 to 2000",,  139815,,   66135,,   73680,,  834510,,  390315,,  444195,
"Immigrant status and period of immigration","    2001 to 2010",,  129465,,   59915,,   69550,,  953730,,  446895,,  506835,
"Immigrant status and period of immigration","      2001 to 2005",,   72605,,   33845,,   38760,,  490560,,  230950,,  259610,
"Immigrant status and period of immigration","      2006 to 2010",,   56860,,   26075,,   30790,,  463170,,  215945,,  247225,
"Immigrant status and period of immigration","    2011 to 2016",51,   51405,,   23380,,   28025,,  472170,,  223715,,  248450,
"Immigrant status and period of immigration","  Non-permanent residents",52,   15010,,    6745,,    8265,,  201200,,  102305,,   98895,
"Age at immigration","Total - Age at immigration for the immigrant population in private households - 25% sample data",53,  515230,,  243385,,  271850,, 3852145,, 1814665,, 2037485,
"Age at immigration","  Under 5 years",,   43285,,   21545,,   21735,,  369955,,  184255,,  185705,
"Age at immigration","  5 to 14 years",,   84305,,   42520,,   41790,,  685085,,  345865,,  339225,
"Age at immigration","  15 to 24 years",,  111620,,   50505,,   61115,,  855475,,  381025,,  474450,
"Age at immigration","  25 to 44 years",,  218675,,  102965,,  115715,, 1579500,,  741340,,  838160,
"Age at immigration","  45 years and over",,   57340,,   25845,,   31490,,  362130,,  162180,,  199945,
"Immigrants by selected place of birth","Total - Selected places of birth for the immigrant population in private households - 25% sample data",54,  515225,,  243380,,  271845,, 3852145,, 1814665,, 2037480,
"Immigrants by selected place of birth","  Americas",,   42700,,   19670,,   23030,,  598950,,  265930,,  333025,
"Immigrants by selected place of birth","    Brazil",,    1165,,     560,,     600,,   14705,,    6700,,    8010,
"Immigrants by selected place of birth","    Colombia",,    1850,,     875,,     970,,   28815,,   13085,,   15730,
"Immigrants by selected place of birth","    El Salvador",,     985,,     450,,     535,,   20920,,   10165,,   10750,
"Immigrants by selected place of birth","    Guyana",,    6900,,    3120,,    3780,,   79745,,   35325,,   44420,
"Immigrants by selected place of birth","    Haiti",,     135,,      70,,      70,,   10195,,    4410,,    5785,
"Immigrants by selected place of birth","    Jamaica",,    8660,,    3830,,    4830,,  119840,,   51320,,   68525,
"Immigrants by selected place of birth","    Mexico",,    1060,,     465,,     595,,   30075,,   13895,,   16185,
"Immigrants by selected place of birth","    Peru",,    1165,,     525,,     635,,   10550,,    4660,,    5895,
"Immigrants by selected place of birth","    Trinidad and Tobago",,    3870,,    1845,,    2025,,   52810,,   23515,,   29300,
"Immigrants by selected place of birth","    United States",55,    7420,,    3340,,    4080,,  109005,,   47170,,   61830,
"Immigrants by selected place of birth","    Other places of birth in Americas",,    9495,,    4590,,    4905,,  122280,,   55685,,   66600,
"Immigrants by selected place of birth","  Europe",,  119590,,   56995,,   62595,, 1144295,,  546250,,  598050,
"Immigrants by selected place of birth","    Bosnia and Herzegovina",,     580,,     315,,     270,,   21300,,   10655,,   10645,
"Immigrants by selected place of birth","    Croatia",,     930,,     415,,     515,,   27330,,   13495,,   13835,
"Immigrants by selected place of birth","    France",,     720,,     340,,     380,,   13385,,    6310,,    7070,
"Immigrants by selected place of birth","    Germany",,    3660,,    1630,,    2025,,   63460,,   29685,,   33775,
"Immigrants by selected place of birth","    Greece",,    4770,,    2475,,    2295,,   36575,,   18225,,   18350,
"Immigrants by selected place of birth","    Hungary",,    1715,,     770,,     945,,   22085,,   10495,,   11590,
"Immigrants by selected place of birth","    Ireland",56,     780,,     365,,     415,,   15275,,    7415,,    7860,
"Immigrants by selected place of birth","    Italy",,   36040,,   17745,,   18295,,  157815,,   78510,,   79305,
"Immigrants by selected place of birth","    Netherlands",,    1355,,     655,,     700,,   47400,,   23910,,   23490,
"Immigrants by selected place of birth","    Poland",,    3730,,    1635,,    2095,,   96000,,   43155,,   52845,
"Immigrants by selected place of birth","    Portugal",,    4710,,    2225,,    2480,,  103025,,   50240,,   52785,
"Immigrants by selected place of birth","    Romania",,    6285,,    2955,,    3335,,   42720,,   19720,,   23000,
"Immigrants by selected place of birth","    Russian Federation",,   13820,,    6185,,    7635,,   42980,,   18540,,   24440,
"Immigrants by selected place of birth","    Serbia",57,    1040,,     485,,     555,,   23695,,   11610,,   12085,
"Immigrants by selected place of birth","    Ukraine",,    9910,,    4725,,    5185,,   39945,,   18150,,   21795,
"Immigrants by selected place of birth","    United Kingdom",58,   14895,,    7050,,    7845,,  264125,,  125730,,  138390,
"Immigrants by selected place of birth","    Other places of birth in Europe",,   14645,,    7030,,    7615,,  127190,,   60395,,   66790,
"Immigrants by selected place of birth","  Africa",,   20925,,   10265,,   10665,,  226770,,  109585,,  117185,
"Immigrants by selected place of birth","    Algeria",,      80,,      25,,      55,,    2925,,    1480,,    1450,
"Immigrants by selected place of birth","    Egypt",,    3970,,    2020,,    1950,,   34510,,   18000,,   16510,
"Immigrants by selected place of birth","    Ethiopia",,     405,,     215,,     190,,   15570,,    7230,,    8340,
"Immigrants by selected place of birth","    Kenya",,    2100,,     980,,    1115,,   14940,,    6910,,    8025,
"Immigrants by selected place of birth","    Morocco",,    1010,,     525,,     490,,    5485,,    2690,,    2795,
"Immigrants by selected place of birth","    Nigeria",,    1105,,     490,,     615,,   20630,,   10285,,   10345,
"Immigrants by selected place of birth","    Somalia",,     355,,     135,,     220,,   16970,,    6845,,   10125,
"Immigrants by selected place of birth","    South Africa; Republic of",,    3925,,    1940,,    1985,,   19390,,    9545,,    9840,
"Immigrants by selected place of birth","    Other places of birth in Africa",,    7980,,    3945,,    4035,,   96355,,   46610,,   49745,
"Immigrants by selected place of birth","  Asia",,  331090,,  156020,,  175070,, 1869805,,  886570,,  983240,
"Immigrants by selected place of birth","    Afghanistan",,    3895,,    1970,,    1925,,   33145,,   16490,,   16655,
"Immigrants by selected place of birth","    Bangladesh",,    1330,,     695,,     640,,   39410,,   19970,,   19440,
"Immigrants by selected place of birth","    China",59,   99195,,   45730,,   53460,,  317225,,  143705,,  173515,
"Immigrants by selected place of birth","    Hong Kong",60,   50850,,   24260,,   26590,,  108030,,   50945,,   57090,
"Immigrants by selected place of birth","    India",,   28625,,   13940,,   14680,,  360540,,  179950,,  180590,
"Immigrants by selected place of birth","    Iran",61,   32615,,   16020,,   16600,,   86810,,   43445,,   43360,
"Immigrants by selected place of birth","    Iraq",,    4675,,    2320,,    2355,,   50390,,   25280,,   25115,
"Immigrants by selected place of birth","    Japan",,     815,,     295,,     520,,    8145,,    2550,,    5585,
"Immigrants by selected place of birth","    Korea; South",62,   11330,,    5420,,    5910,,   57085,,   26660,,   30425,
"Immigrants by selected place of birth","    Lebanon",,    2190,,    1075,,    1115,,   34545,,   18145,,   16405,
"Immigrants by selected place of birth","    Pakistan",,   12885,,    6355,,    6540,,  142265,,   71925,,   70345,
"Immigrants by selected place of birth","    Philippines",,   18180,,    7065,,   11115,,  231760,,   93730,,  138030,
"Immigrants by selected place of birth","    Sri Lanka",,   19545,,    9460,,   10090,,  109855,,   53640,,   56215,
"Immigrants by selected place of birth","    Syria",63,     810,,     415,,     385,,   22680,,   11405,,   11270,
"Immigrants by selected place of birth","    Taiwan",,    4530,,    1985,,    2545,,   17840,,    7775,,   10065,
"Immigrants by selected place of birth","    Viet Nam",,   11295,,    4975,,    6325,,   80525,,   36545,,   43985,
"Immigrants by selected place of birth","    Other places of birth in Asia",,   28320,,   14045,,   14275,,  169555,,   84400,,   85160,
"Immigrants by selected place of birth","  Oceania and other places of birth",64,     920,,     430,,     490,,   12330,,    6330,,    5990,
"Recent immigrants by selected places of birth","Total - Selected places of birth for the recent immigrant population in private households - 25% sample data",54,   51405,,   23385,,   28020,,  472170,,  223720,,  248450,
"Recent immigrants by selected places of birth","  Americas",,    3075,,    1470,,    1605,,   60700,,   29005,,   31700,
"Recent immigrants by selected places of birth","    Brazil",,     210,,      80,,     130,,    3180,,    1505,,    1675,
"Recent immigrants by selected places of birth","    Colombia",,     120,,      50,,      70,,    4520,,    2005,,    2520,
"Recent immigrants by selected places of birth","    Cuba",,      90,,      55,,      35,,    1950,,     910,,    1045,
"Recent immigrants by selected places of birth","    Haiti",,      20,,      15,,      10,,    2575,,    1140,,    1435,
"Recent immigrants by selected places of birth","    Jamaica",,     320,,     140,,     180,,    8935,,    4840,,    4090,
"Recent immigrants by selected places of birth","    Mexico",,     210,,     115,,      95,,    5670,,    2745,,    2925,
"Recent immigrants by selected places of birth","    United States",55,    1140,,     570,,     565,,   14635,,    7225,,    7405,
"Recent immigrants by selected places of birth","    Venezuela",65,     125,,      55,,      75,,    2460,,    1120,,    1340,
"Recent immigrants by selected places of birth","    Other places of birth in Americas",,     840,,     400,,     435,,   16775,,    7510,,    9265,
"Recent immigrants by selected places of birth","  Europe",,    4255,,    1965,,    2295,,   45295,,   22250,,   23045,
"Recent immigrants by selected places of birth","    France",,      55,,      35,,      20,,    2010,,    1025,,     985,
"Recent immigrants by selected places of birth","    Germany",,     105,,      65,,      40,,    1695,,     885,,     805,
