,,,"Essex, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.12 Historic preservation and conservation",,       0,,       0,,       0,,     140,,      25,,     115,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    46. Construction trades",,    4180,,    4095,,      85,,  141515,,  138160,,    3360,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    47. Mechanic and repair technologies/technicians",,    4805,,    4680,,     125,,  162855,,  158770,,    4080,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    48. Precision production",,    6245,,    6130,,     115,,   86805,,   83355,,    3450,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Agriculture; natural resources and conservation",,    1795,,    1100,,     695,,   82775,,   49710,,   33065,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    01. Agriculture; agriculture operations and related sciences",,    1335,,     815,,     525,,   50160,,   30065,,   20095,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    03. Natural resources and conservation",,     460,,     290,,     170,,   32615,,   19650,,   12965,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Health and related fields",,   23105,,    4230,,   18875,,  664880,,  133665,,  531220,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    31. Parks; recreation; leisure and fitness studies",,    1380,,     700,,     680,,   58160,,   27950,,   30205,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    51. Health professions and related programs",,   21410,,    3330,,   18080,,  589085,,   96720,,  492365,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    60. Dental; medical and veterinary residency programs",,     315,,     195,,     115,,   17640,,    8990,,    8645,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Personal; protective and transportation services",,    8420,,    3750,,    4675,,  259400,,  129985,,  129415,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    12. Personal and culinary services",,    4865,,    1000,,    3860,,  137250,,   36225,,  101030,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    28. Military science; leadership and operational art",,      30,,      30,,       0,,    1685,,    1405,,     280,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    29. Military technologies and applied sciences",,      30,,      20,,      10,,    1415,,    1270,,     145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    43. Security and protective services",,    2420,,    1720,,     700,,   77190,,   52840,,   24345,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    49. Transportation and materials moving",,    1075,,     975,,     100,,   41855,,   38245,,    3610,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Other",,      25,,      15,,      10,,    1125,,     220,,     900,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.99 Multidisciplinary/interdisciplinary studies; other",,      25,,      10,,      10,,    1125,,     225,,     900,
"Location of study compared with province or territory of residence with countries outside Canada","Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 15 years and over in private households - 25% sample data",157,  324330,,  158165,,  166160,,11038440,, 5342755,, 5695685,
"Location of study compared with province or territory of residence with countries outside Canada","  No postsecondary certificate; diploma or degree",,  162730,,   80560,,   82175,, 4961460,, 2447010,, 2514445,
"Location of study compared with province or territory of residence with countries outside Canada","  Postsecondary certificate; diploma or degree",158,  161595,,   77605,,   83990,, 6076985,, 2895745,, 3181240,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study inside Canada",,  133810,,   63065,,   70745,, 4786950,, 2261260,, 2525690,
"Location of study compared with province or territory of residence with countries outside Canada","      Same as province or territory of residence",,  129310,,   60805,,   68510,, 4414485,, 2081525,, 2332960,
"Location of study compared with province or territory of residence with countries outside Canada","      Different than province or territory of residence",,    4500,,    2260,,    2240,,  372470,,  179735,,  192730,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study outside Canada",159,   27785,,   14545,,   13240,, 1290035,,  634485,,  655545,
"Location of study compared with province or territory of residence with countries outside Canada","      United States",160,    8535,,    4585,,    3950,,  167260,,   89350,,   77910,
"Location of study compared with province or territory of residence with countries outside Canada","      Philippines",,    1445,,     510,,     940,,  115410,,   39750,,   75655,
"Location of study compared with province or territory of residence with countries outside Canada","      India",,    1880,,    1060,,     820,,  169340,,   85500,,   83840,
"Location of study compared with province or territory of residence with countries outside Canada","      United Kingdom",161,    1820,,    1130,,     690,,  115690,,   66215,,   49470,
"Location of study compared with province or territory of residence with countries outside Canada","      China",162,    1850,,     860,,     990,,   98415,,   46230,,   52185,
"Location of study compared with province or territory of residence with countries outside Canada","      France",,     180,,     110,,      75,,   10775,,    5800,,    4975,
"Location of study compared with province or territory of residence with countries outside Canada","      Other",,   12075,,    6295,,    5785,,  613145,,  301635,,  311510,
"Location of study compared with province or territory of residence with countries outside Canada","Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 25 to 64 years in private households - 25% sample data",157,  206545,,  100645,,  105905,, 7229120,, 3498620,, 3730500,
"Location of study compared with province or territory of residence with countries outside Canada","  No postsecondary certificate; diploma or degree",,   84340,,   43590,,   40750,, 2521955,, 1299795,, 1222160,
"Location of study compared with province or territory of residence with countries outside Canada","  Postsecondary certificate; diploma or degree",158,  122205,,   57050,,   65155,, 4707170,, 2198830,, 2508335,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study inside Canada",,  101900,,   46965,,   54940,, 3713145,, 1728610,, 1984540,
"Location of study compared with province or territory of residence with countries outside Canada","      Same as province or territory of residence",,   98730,,   45360,,   53365,, 3432015,, 1593170,, 1838850,
"Location of study compared with province or territory of residence with countries outside Canada","      Different than province or territory of residence",,    3175,,    1605,,    1570,,  281130,,  135440,,  145690,
"Location of study compared with province or territory of residence with countries outside Canada","    Location of study outside Canada",159,   20300,,   10085,,   10220,,  994025,,  470225,,  523800,
"Location of study compared with province or territory of residence with countries outside Canada","      United States",160,    6545,,    3435,,    3110,,  127005,,   65045,,   61960,
"Location of study compared with province or territory of residence with countries outside Canada","      Philippines",,    1065,,     365,,     705,,   97230,,   32925,,   64300,
"Location of study compared with province or territory of residence with countries outside Canada","      India",,    1315,,     645,,     670,,  143205,,   70040,,   73175,
"Location of study compared with province or territory of residence with countries outside Canada","      United Kingdom",161,     885,,     515,,     370,,   62325,,   34315,,   28010,
"Location of study compared with province or territory of residence with countries outside Canada","      China",162,    1245,,     565,,     680,,   82020,,   37900,,   44125,
"Location of study compared with province or territory of residence with countries outside Canada","      France",,     125,,      75,,      50,,    8705,,    4630,,    4070,
"Location of study compared with province or territory of residence with countries outside Canada","      Other",,    9120,,    4485,,    4630,,  473530,,  225365,,  248160,
"Labour force status","Total - Population aged 15 years and over by Labour force status - 25% sample data",163,  324330,,  158165,,  166160,,11038440,, 5342755,, 5695680,
"Labour force status","  In the labour force",,  195090,,  101860,,   93230,, 7141675,, 3689625,, 3452055,
"Labour force status","    Employed",,  180800,,   94415,,   86380,, 6612150,, 3414255,, 3197895,
"Labour force status","    Unemployed",,   14290,,    7445,,    6845,,  529525,,  275370,,  254160,
